id,repo_name,url,stars,loc,size,forks_count,issues,created_at,description,archived,educational,outofdate,tag,commit,go_version
110,casbin,https://github.com/casbin/casbin,10385,10683,1302,1153,28,2017-04-08 07:51:23,"An authorization library that supports access control models like ACL, RBAC, ABAC in Golang",f,f,f,,133cffdab5d1d4fd4b01da6043f986f4ad164dc6,1.13
71,beats,https://github.com/elastic/beats,10288,563299,350805,4118,1644,2014-02-05 19:01:02,:tropical_fish: Beats - Lightweight shippers for Elasticsearch & Logstash ,f,f,f,,a4d8d321a2972966d9f7e0215a345cef9f21489a,1.24.1
131,chi,https://github.com/go-chi/chi,10176,9140,3726,692,28,2015-10-15 20:46:29,"lightweight, idiomatic and composable router for building Go HTTP services",f,f,f,,d7034fdfdaefd10f1bc1a7b813bc979f2eda3a36,1.20
945,authelia,https://github.com/authelia/authelia,10131,34379,22528,498,111,2016-12-07 00:56:57,The Single Sign-On Multi-Factor portal for web apps,f,f,f,,cd92d58d1c26e36acc0c7dbe96720585ee7de417,1.24.0
835,teleport,https://github.com/gravitational/teleport,10111,471520,177765,911,1275,2015-03-02 19:36:00,"Certificate authority and access plane for SSH, Kubernetes, web applications, and databases",f,f,f,,dba6470f7be880b1a0de8572af5e3a77aedaddef,1.24.2
485,gron,https://github.com/tomnomnom/gron,9998,2676,1485,237,37,2012-09-08 00:46:07,Make JSON greppable!,f,f,f,,ea98316d77374fe98ec4ec99e424dc766021c374,1.15
667,nomad,https://github.com/hashicorp/nomad,9953,422665,256709,1408,1107,2015-06-01 10:21:00,"Nomad is an easy-to-use, flexible, and performant workload orchestrator that can deploy a mix of microservice, batch, containerized, and non-containerized applications. Nomad is easy to operate and scale and has native Consul and Vault integrations.",f,f,f,,e3845207e07b03fd1818b7d1e6dc6f71d7fb9b8f,1.24
654,nats-server,https://github.com/nats-io/nats-server,9925,163963,19736,968,165,2012-10-29 16:12:24,"High-Performance server for NATS.io, the cloud and edge native messaging system.",f,f,f,,fb0d6fd2039c1fe74ae2a93352a7abc878dd3d1c,1.23.0
68,badger,https://github.com/dgraph-io/badger,9798,36501,47129,830,4,2017-01-26 05:09:49,Fast key-value DB in Go.,f,f,f,,85389e88bf308c1dc271383b77b67f4ef4a85194,1.23.0
26,OpenDiablo2,https://github.com/OpenDiablo2/OpenDiablo2,9794,70256,38346,698,76,2018-11-22 05:19:30,An open source re-implementation of Diablo 2,f,f,f,,7f92c571bf04057a7fbdfb5d25a486f7d775e3c3,1.16
924,wuzz,https://github.com/asciimoo/wuzz,9777,2885,1198,387,37,2017-01-30 21:22:00,Interactive cli tool for HTTP inspection,f,f,f,,ba0bb12926bceda468bb89d7f00090046847aef4,1.14
471,gotraining,https://github.com/ardanlabs/gotraining,9749,22608,102152,1859,2,2014-07-01 23:12:46,Go Training Class Material : ,f,f,f,,59689edd5517294935af9cf839850593d1ce4978,1.21
968,excelize,https://github.com/qax-os/excelize,9745,42502,5707,1017,69,2016-08-29 12:32:12,Golang library for reading and writing Microsoft Excel™ (XLSX) files.,f,f,f,,ce9061fe468b7eb3a74ccf24e06bfc00a6d3552e,1.23.0
108,caire,https://github.com/esimov/caire,9701,1568,8135,361,2,2018-01-08 19:23:04,Content aware image resize library,f,f,f,,d6bf15caabefc97961ef6f94b2739524dd134504,1.22
663,night,https://github.com/talkgo/night,9677,2478,61846,955,10,2018-03-17 15:28:14,Weekly Go Online Meetup via Bilibili｜Go 夜读｜通过 bilibili 在线直播的方式分享 Go 相关的技术话题，每天大家在微信/telegram/Slack 上及时沟通交流编程技术话题。,f,f,f,,7c41faaa91656f53fa2be3dbddef1a4c2ad46f6d,1.19
286,git-lfs,https://github.com/git-lfs/git-lfs,9624,49034,17284,1820,294,2013-09-22 22:03:28,Git extension for versioning large files,f,f,f,,c4f8cd2c6d980990d5e33545fb9cffe4541c779f,1.23.0
852,thanos,https://github.com/thanos-io/thanos,9537,94712,113528,1399,204,2017-11-01 17:38:03,Highly available Prometheus setup with long term storage capabilities. A CNCF Incubating project.,f,f,f,,c0b5500cb5ef8842fd3dccaa66fcc5ff57c7a789,1.24
161,containerd,https://github.com/containerd/containerd,9386,205978,76035,1816,308,2015-11-13 00:27:43,An open and reliable container runtime,f,f,f,,afc840ba5fad76459857839dc657ab16b39b35b5,1.23.0
58,argo-workflows,https://github.com/argoproj/argo-workflows,9367,170258,60312,1754,452,2017-08-21 18:50:44,Workflow engine for Kubernetes,f,f,f,,19f3e85db90a2a421437ca262d2d0017229beaba,1.23.1
280,gh-ost,https://github.com/github/gh-ost,9280,9610,10841,1067,242,2016-03-21 10:08:52,GitHub's Online Schema Migrations for MySQL,f,f,f,,4502796e08914305fc698cd7f22af652552d5102,1.23.0
136,cilium,https://github.com/cilium/cilium,9219,416938,195113,1157,827,2015-12-16 12:33:31,"eBPF-based Networking, Security, and Observability",f,f,f,,e6dc4d54313d9b68348341fc15d911599b08edf4,1.24.0
779,sampler,https://github.com/sqshq/sampler,9100,4839,2255,455,43,2019-01-25 04:10:21,"Tool for shell commands execution, visualization and alerting. Configured with a simple YAML file.",f,f,f,,9bc7ba732d31f32a917ad4b5605f00b76ebe0891,1.17
770,rook,https://github.com/rook/rook,9066,115260,46181,2077,216,2016-07-08 22:45:05,Storage Orchestration for Kubernetes,f,f,f,,c560f945692ec8abbc471619a09c5ebb311e53b4,1.23.0
294,gjson,https://github.com/tidwall/gjson,9061,5131,753,609,32,2016-08-11 03:08:47,Get JSON values quickly - JSON parser for Go,f,f,f,,4d230282c0e3bf42fa509147d27d7e8dcc3d3bad,1.12
3,AdGuardHome,https://github.com/AdguardTeam/AdGuardHome,9012,34071,12654,914,414,2016-07-06 10:31:47,Network-wide ads & trackers blocking DNS server,f,f,f,,3521e8ed9fb4941fb4d2116af9b4f2cc6388c317,1.24.2
545,kaniko,https://github.com/GoogleContainerTools/kaniko,8973,22161,28057,882,418,2018-01-29 17:53:54,Build Container Images In Kubernetes,f,f,f,,3cf227e8af113cfe6eac0b23d78e31015e087756,1.22
907,watchtower,https://github.com/containrrr/watchtower,8955,5787,3870,515,48,2015-07-13 21:21:53,A process for automating Docker container base image updates. ,f,f,f,,76f9cea516593fabb8ca91ff13de55caa6aa0a8b,1.20
774,rqlite,https://github.com/rqlite/rqlite,8938,29851,2975,469,44,2014-08-23 04:31:18,"The lightweight, distributed relational database built on SQLite",f,f,f,,eec3ef2d18ed087fd4ba8607aa02a17c98e1cd05,1.23.0
454,goreleaser,https://github.com/goreleaser/goreleaser,8767,25888,11599,585,29,2016-12-21 17:13:39,Deliver Go binaries as fast and easily as possible,f,f,f,,1104dcae4e9b11ac0b134899037fa54b4428ba83,1.24
892,validator,https://github.com/go-playground/validator,8756,43272,1908,778,161,2015-02-12 16:32:22,":100:Go Struct and Field validation, including Cross Field, Cross Struct, Map, Slice and Array diving",f,f,f,,0540a5e4c0b2012fbb4718cb80fd5b5d08911c7e,1.20
228,ent,https://github.com/ent/ent,8721,464636,18415,454,173,2019-06-12 22:53:55,An entity framework for Go,f,f,f,,b1786895ce976a38722c6aeb1e3ba679d23786a9,1.23
903,vuls,https://github.com/future-architect/vuls,8709,40674,28944,979,66,2016-03-27 02:29:09,"Agent-less vulnerability scanner for Linux, FreeBSD, Container, WordPress, Programming language libraries, Network devices",f,f,f,,4beb87cbf0b405325d3463a2a63060d98b3df72a,1.24
861,tinygo,https://github.com/tinygo-org/tinygo,8698,87546,6435,459,294,2018-06-07 16:39:19,"Go compiler for small places. Microcontrollers, WebAssembly, and command-line tools. Based on LLVM.",f,f,f,,3e60eeb368f25f237a512e7553fd6d70f36dc74c,1.19
851,textql,https://github.com/dinedal/textql,8675,5991,1042,307,37,2014-02-03 03:48:49,Execute SQL against structured text like CSV or TSV,f,f,f,,e6545d501ca9c523110526e7b842d9301451e159,1.13
753,redigo,https://github.com/gomodule/redigo,8673,7992,552,1199,21,2012-04-14 04:31:58,Go client for Redis,f,f,f,,04a54d84c20f97cfa2139dd7031c7429c6c05ea8,1.17
424,golangci-lint,https://github.com/golangci/golangci-lint,8640,21518,22824,811,134,2018-05-04 13:41:15,Fast linters Runner for Go,f,f,f,,f1e4d89b5b2cf524e0aa095173c7ec4145eebb68,1.23.0
872,trivy,https://github.com/aquasecurity/trivy,8634,24173,698261,778,146,2019-04-11 01:01:07,"Scanner for vulnerabilities in container images, file systems, and Git repositories, as well as for configuration issues",f,f,f,,2849abb24a0793b370ad5cde8aec159766155f42,1.24
41,age,https://github.com/FiloSottile/age,8610,3802,369,268,14,2019-05-18 20:44:54,"A simple, modern and secure encryption tool (and Go library) with small explicit keys, no config options, and UNIX-style composability.",f,f,f,,3d91014ea095e8d70f7c6c4833f89b53a96e0832,1.19
551,kind,https://github.com/kubernetes-sigs/kind,8574,18985,11941,983,114,2018-09-12 21:45:05,Kubernetes IN Docker - local clusters for testing Kubernetes,f,f,f,,1e95d05eeccdf615e24d7af11276e2954fe265a2,1.17
172,cron,https://github.com/robfig/cron,8523,3181,180,1239,70,2012-07-06 14:06:34,a cron library for go,f,f,f,,bc59245fe10efaed9d51b56900192527ed733435,1.12
776,runc,https://github.com/opencontainers/runc,8450,40399,13996,1580,294,2015-06-05 23:30:45,CLI tool for spawning and running containers according to the OCI specification,f,f,f,,3d8a278bdd7d76915878ef6bdd0e5f031c589f30,1.23.0
291,gitleaks,https://github.com/zricethezav/gitleaks,8434,3859,4537,756,91,2018-01-27 18:19:31,Scan git repos (or files) for secrets using regex and entropy 🔑,f,f,f,,b6cc71aa3a945711f1829a2548e5fef4794a17b8,1.23.0
885,up,https://github.com/apex/up,8363,20322,23892,358,280,2017-06-21 01:20:01,"Deploy infinitely scalable serverless apps, apis, and sites in seconds to AWS.",f,f,f,,66dbf6d5e8362e1bb008213845a6e01f95917f59,1.13
802,sops,https://github.com/mozilla/sops,8309,16254,144344,489,272,2015-08-13 22:11:00,Simple and flexible tool for managing secrets,f,f,f,,a95e5258b42c3aa91d2e745996f0c87e9c4af172,1.23.0
165,coredns,https://github.com/coredns/coredns,8187,48551,99504,1438,48,2016-03-18 20:56:45,CoreDNS is a DNS server that chains plugins,f,f,f,,52b3172b2efffc7e662caf3cb1bb2b0c8743839f,1.23.0
137,clair,https://github.com/quay/clair,8175,27847,32529,1008,34,2015-11-13 18:46:16,Vulnerability Static Analysis for Containers,f,f,f,,7ce22abec64cc1ffa0b96522f9c1903340539ff4,1.23.0
128,cheat,https://github.com/cheat/cheat,8094,3541,4648,701,39,2013-07-30 01:32:12,"cheat allows you to create and view interactive cheatsheets on the command-line. It was designed to help remind *nix system administrators of options for commands that they use frequently, but not frequently enough to remember.",f,f,f,,7908a678dfb1dd52baabeeff6f567d6d586293fb,1.19
657,nebula,https://github.com/slackhq/nebula,8087,22028,961,552,173,2019-11-16 23:26:23,"A scalable overlay networking tool with a focus on performance, simplicity and security",f,f,f,,459cb38a6d463f4b4800f6844e139eb7b20ea31d,1.23.0
740,qrcp,https://github.com/claudiodangelis/qrcp,8079,1646,26172,477,21,2018-01-14 22:35:55,:zap: Transfer files over wifi from your computer to your mobile device by scanning a QR code without leaving the terminal.,f,f,f,,ec2ab282c1f9e0b6dde6f7275799c30637bba1ca,1.21.0
635,milvus,https://github.com/milvus-io/milvus,8057,386072,98537,1095,326,2019-09-16 06:43:43,An open-source vector database for embedding similarity search and AI applications.,f,f,f,,1a35374672e4cb848f2f26d471fdd9a530296373,1.22
426,golearn,https://github.com/sjwhitworth/golearn,8033,23040,27716,1118,68,2013-12-26 13:06:14,Machine Learning for Go,f,f,f,,74ae077eafb245fa3bdca0288854b6d51f97fe60,1.15
912,webrtc,https://github.com/pion/webrtc,8006,32585,4388,991,55,2018-05-18 23:10:05,Pure Go implementation of the WebRTC API,f,f,f,,3d4c996abf93bff81458a989ed3f700833cf6599,1.20
483,graphql,https://github.com/graphql-go/graphql,8005,42643,3660,701,175,2015-07-19 12:25:43,An implementation of GraphQL for Go / Golang,f,f,f,,58689e0742f217137ac0c82b16e2d658e0cc1853,1.13
690,origin,https://github.com/openshift/origin,8001,14839,1184297,4589,228,2014-07-30 20:04:05,Conformance test suite for OpenShift,f,f,f,,f5a8115b477f87c2244397b2aa29fc5013e376e9,1.23.0
317,go-cloud,https://github.com/google/go-cloud,7995,66838,32235,680,21,2018-03-21 22:57:26,The Go Cloud Development Kit (Go CDK): A library and tools for open cloud development in Go.,f,f,f,,6b8775db152a20e482f227e1aeb3aa8cbbf37618,1.24
732,protobuf,https://github.com/golang/protobuf,7953,23288,8639,1445,58,2014-11-23 23:07:23,Go support for Google's protocol buffers,f,f,f,,75de7c059e36b64f01d0dd234ff2fff404ec3374,1.17
199,dnscrypt-proxy,https://github.com/DNSCrypt/dnscrypt-proxy,7953,9263,18735,755,4,2018-01-08 23:21:21,"dnscrypt-proxy 2 - A flexible DNS proxy, with support for encrypted DNS protocols.",f,f,f,,b34bb7e90dcb5e821bb8576d4c0a2b947d4f6037,1.24.1
192,direnv,https://github.com/direnv/direnv,7912,5090,3063,428,200,2011-01-04 12:46:15,unclutter your .profile,f,f,f,,656a687c3be05eb5b141d3a62fb846acc8571e1d,1.24
86,bleve,https://github.com/blevesearch/bleve,7858,98971,13691,603,271,2014-04-17 21:02:18,A modern text indexing library for go,f,f,f,,ff43c15c4079075212673983511f56d88d8c64db,1.23
127,chat,https://github.com/tinode/chat,7852,45394,27274,1114,30,2014-11-14 22:54:28,"Instant messaging platform. Backend in Go. Clients: Swift iOS, Java Android, JS webapp, scriptable command line; chatbots",f,f,f,,9afd7804a45f77b6fc539a11e30b60ca55a834ea,1.23.0
117,cert-manager,https://github.com/jetstack/cert-manager,7839,111123,76886,1416,433,2017-05-24 16:25:59,Automatically provision and manage TLS certificates in Kubernetes,f,f,f,,8a695688db37d3a15acb1efbd11c54f9578732f7,1.23.0
337,go-github,https://github.com/google/go-github,7807,113779,5646,1604,30,2013-05-24 16:42:58,Go library for accessing the GitHub API,f,f,f,,687f9336e8506ac9ec6ce2e92cc3d6da455737be,1.23.0
464,gost,https://github.com/ginuerzh/gost,7720,28258,22534,1510,230,2015-03-20 09:45:08,GO Simple Tunnel - a simple tunnel written in golang,f,f,f,,1d516e35e654c7864a0ce907b021a4799715c832,1.22
858,tile38,https://github.com/tidwall/tile38,7713,26080,48262,474,114,2016-03-04 23:07:44,Real-time Geospatial and Geofencing,f,f,f,,0794ad766835eff2c0f7ef3d6e549763063af475,1.23.0
780,sarama,https://github.com/Shopify/sarama,7691,46143,9852,1334,189,2013-07-05 18:52:38,"Sarama is a Go library for Apache Kafka 0.8, and up.",f,f,f,,d6ca80a198c4fbc467c67f7430182eda6881b12c,1.23.0
157,confd,https://github.com/kelseyhightower/confd,7607,4714,12122,1317,156,2013-10-01 04:06:09,Manage local application configuration files using templates and data from etcd or consul,f,f,f,,919444eb6cf721d198b2bb18581d0f0b3734d107,1.19
166,cortex,https://github.com/cortexlabs/cortex,7593,63781,10890,579,103,2019-01-24 04:43:14,Containers as a service on AWS,f,f,f,,dc48c02ed50a523a87166709f6fe361b5c836e3e,1.17
154,comcast,https://github.com/tylertreat/comcast,7578,1350,78,322,23,2014-11-12 03:15:58,Simulating shitty network connections so you can build better systems.,f,f,f,,145d02155cffc03bb4ed878c9d6441dc49f3cdaa,1.15
597,linkerd2,https://github.com/linkerd/linkerd2,7572,71258,29991,866,224,2017-12-04 23:16:56,"Ultralight, security-first service mesh for Kubernetes. Main repo for Linkerd 2.x.",f,f,f,,80dcbb1688826a8256d9976a51ca8da66908b505,1.23.0
398,gocui,https://github.com/jroimartin/gocui,7439,3880,256,501,69,2014-01-04 02:50:20,Minimalist Go package aimed at creating Console User Interfaces.,f,f,f,,fc12c654f2fec6321598d44b5af89212a2e5ab49,1.16
800,soar,https://github.com/XiaoMi/soar,7428,28978,12766,1134,54,2018-10-08 10:05:29,SQL Optimizer And Rewriter,f,f,f,,5ed8574ae59f5c9eb8a2c7d33d14747bb46c1229,1.15
389,gobot,https://github.com/hybridgroup/gobot,7374,75560,9946,916,162,2013-09-21 14:09:19,"Golang framework for robotics, drones, and the Internet of Things (IoT)",f,f,f,,d519f4a9c1cd6816a08cff2490adeedc9e658963,1.22.6
634,migrate,https://github.com/golang-migrate/migrate,7249,19061,1547,758,134,2018-01-19 09:30:58,Database migrations. CLI and Golang library.,f,f,f,,604248c97e5f61b566c50a8a3261020beeb51489,1.22.0
67,aws-sdk-go,https://github.com/aws/aws-sdk-go,7147,3217484,190369,1753,104,2014-12-05 05:29:41,AWS SDK for the Go programming language.,f,f,f,,8d203ccff393340d080be0417d091cc60354449b,1.19
301,glow,https://github.com/charmbracelet/glow,7145,4584,2595,140,49,2019-11-04 23:34:55,"Render markdown on the CLI, with pizzazz! 💅🏻",f,f,f,,470fa3d718fd8c968769678e9853c735ff7834d8,1.23.6
1012,kompose,https://github.com/kubernetes/kompose,7124,9970,25210,575,25,2016-06-27 21:08:18,Go from Docker Compose to Kubernetes,f,f,f,,1b29e031e3318c8e13a9bdee50c52ccf1ac93ee7,1.22.0
658,negroni,https://github.com/urfave/negroni,7079,1550,5481,565,11,2014-05-18 22:09:10,Idiomatic HTTP Middleware for Golang,f,f,f,,f9ae86b026fadda85ea317635382d9bb0e192876,1.17
602,livego,https://github.com/gwuhaolin/livego,7057,10654,2603,1521,103,2017-05-28 08:11:36,live video streaming server in golang,f,f,f,,16c6af5d90317eeb6709ab1218b01350ac7ec2e5,1.13
705,pgweb,https://github.com/sosedoff/pgweb,7041,4768,24072,558,40,2014-10-09 01:41:32,Cross-platform client for PostgreSQL databases,f,f,f,,8413681db02784096087d093697e0a12ea2e3114,1.22
214,duf,https://github.com/muesli/duf,7033,2077,371,241,29,2020-09-20 21:22:38,Disk Usage/Free Utility - a better 'df' alternative,f,f,f,,ae480f3d59342a8963ffb7b4a5070a32086314fb,1.17
57,argo-cd,https://github.com/argoproj/argo-cd,7026,152059,56879,1650,1079,2018-02-09 11:12:01,Declarative continuous deployment for Kubernetes.,f,f,f,,a5b57d43a245c0ea613c55899e9b872893f02c5e,1.24.1
911,webhook,https://github.com/adnanh/webhook,6962,4475,8747,579,60,2015-01-12 20:59:11,webhook is a lightweight incoming webhook server to run shell commands,f,f,f,,1b1335519635bdd210a071404c8f05cb26026c3d,1.21
243,fathom,https://github.com/usefathom/fathom,6960,3367,14212,324,38,2016-11-19 21:34:03,"Fathom Lite. Simple, privacy-focused website analytics. Built with Golang & Preact.",f,f,f,,3fcc689f64d8d58533ca107d128adb87c9e4e1b5,1.19
575,kubesphere,https://github.com/kubesphere/kubesphere,6927,217636,58753,1106,312,2018-04-21 02:03:04,"The container platform tailored for Kubernetes multi-cloud, datacenter, and edge management ⎈ 🖥 ☁️",f,f,f,,5e700d46933d8a0840c9d9533936fabd5d256211,1.23.0
707,pholcus,https://github.com/henrylee2cn/pholcus,6921,226751,24694,1643,3,2015-07-03 15:40:41,Pholcus is a distributed high-concurrency crawler software written in pure golang,f,f,f,,bf4a87b9aa74fefaec49f991d3ac213a43a313d1,1.12
917,wego,https://github.com/schachmat/wego,6844,1852,200,430,42,2014-11-21 18:09:53,weather app for the terminal,f,f,f,,bf192ea66e771a8031117845bfa04c603f903f41,1.20
931,yay,https://github.com/Jguer/yay,6841,10559,6053,251,50,2016-09-05 02:41:34,Yet another Yogurt - An AUR Helper written in Go,f,f,f,,35019f95b6c3ff7fb1601794ba3ad14be8cc995d,1.23.5
371,go-swagger,https://github.com/go-swagger/go-swagger,6832,143053,54173,1034,492,2014-11-16 20:13:15,Swagger 2.0 implementation for go,f,f,f,,300b6537390c4e125a322c2dbf82baf103bfd4eb,1.21
449,gopsutil,https://github.com/shirou/gopsutil,6805,48062,2319,1130,125,2014-04-18 07:35:28,psutil for golang,f,f,f,,ef5056a446730347150887a7e485da69bd97ae3e,1.23
724,pq,https://github.com/lib/pq,6800,14849,1046,821,283,2012-03-12 18:50:22,Pure Go Postgres driver for database/sql,f,f,f,,b7ffbd3b47da4290a4af2ccd253c74c2c22bfabf,1.13
134,chromedp,https://github.com/chromedp/chromedp,6793,10681,2750,562,39,2017-01-24 14:54:30,"A faster, simpler way to drive browsers supporting the Chrome DevTools Protocol.",f,f,f,,743c1e442dd5e0536d46c64bb2d6360bec0ac082,1.23
572,kubeless,https://github.com/kubeless/kubeless,6788,14576,84264,713,197,2016-11-16 09:03:03,Kubernetes Native Serverless Framework,f,f,f,,af81a12a4b55b2d71fb7a300d5cdf42203e17d67,1.12
238,fabio,https://github.com/fabiolb/fabio,6786,19745,15721,602,240,2015-10-16 16:25:43,Consul Load-Balancing made simple,f,f,f,,a7c94f093c20e03ee80acba564506cac591aff61,1.24.0
887,usql,https://github.com/xo/usql,6782,12110,2995,245,54,2017-03-02 13:03:21,Universal command-line interface for SQL databases,f,f,f,,d1ce6f08db464864069fcb4ff2d53c23a8ae94c8,1.24
1053,termshark,https://github.com/gcla/termshark,6737,38042,17861,314,13,2019-04-20 03:08:13,"A terminal UI for tshark, inspired by Wireshark",f,f,f,,e8a1ec6e4f2d517f646d3bba35a2ec4926e0202c,1.13
608,lorca,https://github.com/zserge/lorca,6729,1511,570,350,57,2018-11-04 21:40:19,Build cross-platform modern desktop apps in Go + HTML5,f,f,f,,36a77caf0fc720b159df1def168acc7e408fdc76,1.16
878,tyk,https://github.com/TykTechnologies/tyk,6715,91892,183506,822,309,2014-05-07 14:38:24,"Tyk Open Source API Gateway written in Go, supporting REST, GraphQL, TCP and gRPC protocols",f,f,f,,0fce23c4979d75eb2efeaed79117443d67c4caf0,1.23.6
256,flannel,https://github.com/flannel-io/flannel,6712,12694,53715,2391,323,2014-07-10 17:45:29,"flannel is a network fabric for containers, designed for Kubernetes",f,f,f,,986fc24fc75619160bb0ad9a104790e585462ed0,1.23.6
241,falcon-plus,https://github.com/open-falcon/falcon-plus,6689,30905,17282,1490,158,2016-04-09 15:06:29," An open-source and enterprise-level monitoring system.",f,f,f,,93491806585fbb51096468fcd286581f4b7e2e44,1.15
395,goconvey,https://github.com/smartystreets/goconvey,6676,8799,3920,481,144,2013-08-21 04:52:28,Go testing in the browser. Integrates with `go test`. Write behavioral tests in Go.,f,f,f,,a50310f1e3e53e63e2d23eb904f853aa388a5988,1.21.7
600,listmonk,https://github.com/knadh/listmonk,6601,8192,12948,449,22,2019-06-26 05:08:39,"High performance, self-hosted, newsletter and mailing list manager with a modern dashboard. Single binary app.",f,f,f,,4d8c8cdedd91fb08ca88b790733446e34c94e495,1.24.1
666,node_exporter,https://github.com/prometheus/node_exporter,6596,20061,11610,1602,152,2013-04-18 14:44:52,Exporter for machine metrics,f,f,f,,38d32a397720dfdaf547429ea1b40ab8cfa57e85,1.23.0
919,wire,https://github.com/google/wire,6587,10595,555,340,56,2018-11-28 17:34:51,Compile-time Dependency Injection for Go,f,f,f,,e57deea2f8bbe2386b756f2555e02de33e20a3f0,1.12
480,gqlgen,https://github.com/99designs/gqlgen,6586,79728,8536,721,232,2018-02-11 04:54:11,go generate based graphql server library,f,f,f,,566a5fdda951fd712ec8beaba3ba6ec1600d3d09,1.23.8
258,flux,https://github.com/fluxcd/flux,6581,36193,11982,1106,10,2016-07-07 10:55:13,The GitOps Kubernetes operator,f,f,f,,c2317f813d94474579aab0827a7f746c7674b199,1.16
713,pipeline,https://github.com/tektoncd/pipeline,6554,114654,85868,1324,230,2018-08-29 18:21:55,A cloud-native Pipeline resource.,f,f,f,,0f5882cff6a4df565e37b449ba234b0e8a647ef0,1.22.7
51,ants,https://github.com/panjf2000/ants,6548,2222,1923,811,17,2018-05-19 01:13:38,"🐜🐜🐜 ants is a high-performance and low-cost goroutine pool in Go, inspired by fasthttp./ ants 是一个高性能且低损耗的 goroutine 池。",f,f,f,,0de04f1c995935224dcf82ed59fedb62bfb955c3,1.18
701,peco,https://github.com/peco/peco,6528,9478,1441,216,41,2014-06-06 06:06:32,Simplistic interactive filtering tool,f,f,f,,51f38bf44ce24166f8707f295e23d30c948f8db5,1.12
14,Go,https://github.com/TheAlgorithms/Go,6516,6697,1990,1300,14,2016-08-20 16:32:12,Algorithms Implemented in GoLang,f,f,f,,5ba447ec5ff3d1213de65b92e726ee74c5d5cc19,1.19
971,fission,https://github.com/fission/fission,6493,54801,118310,661,239,2016-08-19 03:43:56,Fast and Simple Serverless Functions for Kubernetes,f,f,f,,9e275e7cedb127d7be045a82a6ded9aa2ada352f,1.24.1
120,cfssl,https://github.com/cloudflare/cfssl,6411,57036,23426,889,250,2014-07-07 23:49:12,CFSSL: Cloudflare's PKI and TLS toolkit,f,f,f,,ed8df49712657524e8647cb7a9576422baa2faa1,1.20
99,buffalo,https://github.com/gobuffalo/buffalo,6396,21544,16027,494,27,2014-10-22 17:35:14,Rapid Web Development w/ Go,f,f,f,,6f2bafeb55368d88f17b63dea10d569036ff85fd,1.16
843,terraform-provider-aws,https://github.com/hashicorp/terraform-provider-aws,6371,898746,313244,5712,3592,2017-06-05 20:37:52,Terraform AWS provider,f,f,f,,a76878cdd3a49c7715b8449e46e207b5f647e611,1.23.8
189,dex,https://github.com/dexidp/dex,6355,32502,21865,1204,346,2015-08-17 17:57:06,OpenID Connect (OIDC) identity and OAuth 2.0 provider with pluggable connectors,f,f,f,,922e1547b73eb7f1fbb632194e74d69adc55fa8d,1.24
132,chisel,https://github.com/jpillora/chisel,6337,3819,3498,771,123,2015-02-25 11:42:50,A fast TCP/UDP tunnel over HTTP,f,f,f,,ab8f06a83048dca0c24dc0b06932dc98df54e8b1,1.21
194,distribution,https://github.com/distribution/distribution,6324,55049,18168,2004,677,2014-12-22 23:49:26,"The toolkit to pack, ship, store, and deliver container content",f,f,f,,523791cb5f2b3316a26a44206c2a97d51eb9ef92,1.23.7
1035,otto,https://github.com/robertkrimen/otto,6255,48684,1927,521,130,2012-10-06 01:48:39,A JavaScript interpreter in Go (golang),f,f,f,,085142ee6cc5c1cba290a5c5cf276b39e9dab824,1.22
223,elastic,https://github.com/olivere/elastic,6247,95343,8724,1039,61,2012-12-06 17:15:33,Elasticsearch client for Go.,f,f,f,,4cdb89f6e627228e7cb3b53e1b1ef8630cc71a0a,1.17
644,mock,https://github.com/golang/mock,6229,8898,709,463,34,2015-06-12 17:15:11,GoMock is a mocking framework for the Go programming language.,f,f,f,,674a1c4a938e7b453416052327872571656801b7,1.15
443,gophish,https://github.com/gophish/gophish,6214,12255,55392,1179,243,2013-11-18 23:26:43,Open-Source Phishing Toolkit,f,f,f,,95618469799295e2c0fec980805a2dfbb818816b,1.13
321,go-datastructures,https://github.com/Workiva/go-datastructures,6186,32663,8576,725,25,2014-10-29 13:55:17,"A collection of useful, performant, and threadsafe Go datastructures.",f,f,f,,18d77378f834b72b39509b12f70f3f9915c56884,1.15
909,weave,https://github.com/weaveworks/weave,6179,27135,24096,628,464,2014-08-18 05:19:07,"Simple, resilient multi-host containers networking and more.",f,f,f,,8c8476381d48820891356497bfcee6337e99a401,1.14
788,server,https://github.com/gotify/server,6169,11298,3274,334,44,2018-01-15 20:25:27,A simple server for sending and receiving messages in real-time per WebSocket. (Includes a sleek web-ui),f,f,f,,aa025a5be26188d853bf3ffbf23e893f11c4752a,1.23.0
727,prometheus-operator,https://github.com/prometheus-operator/prometheus-operator,6166,37757,78123,2737,250,2016-09-22 21:38:06,Prometheus Operator creates/configures/manages Prometheus clusters atop Kubernetes,f,f,f,,42229a71af9943c005c1271b963b8e30ed994199,1.24
278,gf,https://github.com/gogf/gf,6128,141502,17767,864,241,2017-06-29 09:24:51,"GoFrame is a modular, powerful, high-performance and enterprise-class application development framework of Golang. ",f,f,f,,1534abdb050acaa5aa6ef27f94e91bca97e6faa3,1.22
