Name,Description,Severity,Message,Path,Start line,Start column,End line,End column
"Disabled TLS certificate check","If an application disables TLS certificate checking, it may be vulnerable to man-in-the-middle attacks.","warning","InsecureSkipVerify should not be used in production code.","/p2p/transport/webtransport/transport.go","207","3","207","28"
"Disabled TLS certificate check","If an application disables TLS certificate checking, it may be vulnerable to man-in-the-middle attacks.","warning","InsecureSkipVerify should not be used in production code.","/p2p/security/tls/crypto.go","92","4","92","27"
"Disabled TLS certificate check","If an application disables TLS certificate checking, it may be vulnerable to man-in-the-middle attacks.","warning","InsecureSkipVerify should not be used in production code.","/test-plans/cmd/ping/main.go","97","149","97","172"
