"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","Hard-coded private key.","/cmd/generate/config/rules/privatekey.go","19","18","22","26"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","Hard-coded private key.","/cmd/generate/config/rules/privatekey.go","23","3","27","1"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","Hard-coded private key.","/cmd/generate/config/rules/privatekey.go","34","3","36","26"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","Hard-coded private key.","/cmd/generate/config/rules/privatekey.go","37","3","37","72"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","Hard-coded [[""secret""|""relative:///cmd/generate/config/utils/generate.go:30:23:30:41""]].","/cmd/generate/config/utils/generate.go","30","23","30","41"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","Hard-coded [[""secret""|""relative:///cmd/generate/config/utils/generate.go:31:23:31:49""]].","/cmd/generate/config/utils/generate.go","31","23","31","49"
