"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","Hard-coded [[""id""|""relative:///cfg/secrets.go:184:19:184:27""]].","/cfg/secrets.go","184","19","184","27"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","Hard-coded [[""secret""|""relative:///cfg/secrets.go:211:18:211:24""]].","/cfg/secrets.go","211","18","211","24"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","Hard-coded [[""secret""|""relative:///cfg/secrets.go:213:18:213:30""]].","/cfg/secrets.go","213","18","213","30"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","Hard-coded [[""id""|""relative:///flags/flags.go:116:14:116:22""]].","/flags/flags.go","116","14","116","22"
