Name,Description,Severity,Message,Path,Start line,Start column,End line,End column
"Disabled TLS certificate check","If an application disables TLS certificate checking, it may be vulnerable to man-in-the-middle attacks.","warning","InsecureSkipVerify should not be used in production code.","/pkg/apiserver/auditing/webhook/backend.go","57","5","57","28"
"Disabled TLS certificate check","If an application disables TLS certificate checking, it may be vulnerable to man-in-the-middle attacks.","warning","InsecureSkipVerify should not be used in production code.","/pkg/models/registries/imagesearch/harbor/provider.go","102","33","102","56"
"Disabled TLS certificate check","If an application disables TLS certificate checking, it may be vulnerable to man-in-the-middle attacks.","warning","InsecureSkipVerify should not be used in production code.","/pkg/simple/client/application/helper.go","344","49","344","72"
