"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","Hard-coded [[""secret""|""relative:///pkg/components/secretstores/registry.go:26:38:26:49""]].","/pkg/components/secretstores/registry.go","26","38","26","49"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","Hard-coded [[""secret""|""relative:///pkg/operator/api/api.go:42:26:42:37""]].","/pkg/operator/api/api.go","42","26","42","37"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","Hard-coded [[""secret""|""relative:///pkg/security/consts/consts.go:28:29:28:47""]].","/pkg/security/consts/consts.go","28","29","28","47"
"Hard-coded credentials","Hard-coding credentials in source code may enable an attacker to gain unauthorized access.","warning","Hard-coded private key.","/tests/integration/suite/sentry/validator/insecure/insecure.go","162","38","162","109"
