Name,Description,Severity,Message,Path,Start line,Start column,End line,End column
"Use of insufficient randomness as the key of a cryptographic algorithm","Using insufficient randomness as the key of a cryptographic algorithm can allow an attacker to compromise security.","error","A password-related function depends on a [[""random number""|""relative:///pkg/pwgen/rand.go:27:9:27:33""]] generated with a cryptographically weak RNG.","/internal/action/generate.go","215","11","215","63"
