Name,Description,Severity,Message,Path,Start line,Start column,End line,End column
"Use of a weak cryptographic key","Using a weak cryptographic key can allow an attacker to compromise security.","error","The size of this RSA key should be at least 2048 bits.","/core/certdb.go","333","46","333","49"
