"Use of insufficient randomness as the key of a cryptographic algorithm","Using insufficient randomness as the key of a cryptographic algorithm can allow an attacker to compromise security.","error","A password-related function depends on a [[""random number""|""relative:///pkg/controller/config/oauthclient/webhook.go:126:7:126:53""]] generated with a cryptographically weak RNG.","/pkg/controller/config/oauthclient/webhook.go","126","7","126","53"
"Use of insufficient randomness as the key of a cryptographic algorithm","Using insufficient randomness as the key of a cryptographic algorithm can allow an attacker to compromise security.","error","A password-related function depends on a [[""random number""|""relative:///pkg/controller/config/oauthclient/webhook.go:126:16:126:52""]] generated with a cryptographically weak RNG.","/pkg/controller/config/oauthclient/webhook.go","126","16","126","52"
"Disabled TLS certificate check","If an application disables TLS certificate checking, it may be vulnerable to man-in-the-middle attacks.","warning","InsecureSkipVerify should not be used in production code.","/pkg/apiserver/auditing/webhook/backend.go","57","5","57","28"
"Disabled TLS certificate check","If an application disables TLS certificate checking, it may be vulnerable to man-in-the-middle attacks.","warning","InsecureSkipVerify should not be used in production code.","/pkg/models/registries/imagesearch/harbor/provider.go","102","33","102","56"
"Disabled TLS certificate check","If an application disables TLS certificate checking, it may be vulnerable to man-in-the-middle attacks.","warning","InsecureSkipVerify should not be used in production code.","/pkg/simple/client/application/helper.go","344","49","344","72"
